uid,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,label
2233540278074,2.0,66.0,0.27710843373493976,2.0,2.0,5.0,29.0,0.027027027027027032,22.0,20.0,13.0,18.0,25.0,0.0,0,15.0,8688.0,21.0,0,8.473119754237754,16.0,10.0,0.0,3.0,4685.0,2992.0,171.0,2.0,8.0,0.0,0.0,124.0,9.0,20.0,20.0,11605.0,17.0,32.0,0.0,35.0,,0.0,0.0,29.0,21.0,30.0,68.0,16.0,3.0,,0
2233540531175,1.0,23.0,0.0,1.0,0.0,27.0,21.0,0.011111111111111113,52.0,5.0,7.0,42.0,23.0,0.0,0,36.0,1041.0,18.0,0,0.0,37.0,12.0,0.0,2.0,2452.0,446.0,28.0,8.0,23.0,1.0,0.0,91.0,10.0,41.0,20.0,7289.0,44.0,14.0,0.0,35.0,0.0,0.0,0.0,25.0,20.0,26.0,112.0,16.0,2.0,,0
2233545446964,5.0,37.0,0.0,2.0,0.0,46.0,20.0,0.03409090909090909,155.0,19.0,25.0,144.0,43.0,0.0,0,65.0,719.0,15.0,0,0.0,74.0,45.0,0.0,4.0,11188.0,9436.0,168.0,23.0,31.0,0.0,4.0,84.0,10.0,77.0,21.0,8824.0,71.0,18.0,0.0,47.0,,,1.0,22.0,16.0,26.0,265.0,21.0,7.0,,0
2233549911106,1.0,127.0,0.024096385542168683,4.0,1.0,34.0,30.0,0.018604651162790697,135.0,21.0,28.0,124.0,49.0,0.0,0,39.0,13615.0,21.0,0,58.198711083321456,53.0,7.0,0.0,7.0,37679.0,24846.0,2.0,30.0,22.0,1.0,1.0,226.0,27.0,57.0,20.0,15470.0,33.0,42.0,0.0,66.0,0.0,0.0,2.0,29.0,30.0,30.0,219.0,21.0,16.0,,0
2233551011643,3.0,13.0,0.13333333333333333,7.0,8.0,16.0,19.0,0.02631578947368421,30.0,15.0,8.0,29.0,18.0,0.0,0,20.0,1932.0,16.0,0,93.05344707520894,21.0,8.0,0.0,4.0,12808.0,4725.0,113.0,9.0,8.0,1.0,4.0,56.0,7.0,26.0,13.0,6504.0,24.0,6.0,0.0,34.0,,,2.0,20.0,19.0,25.0,80.0,15.0,3.0,,0
2233562609925,0.0,13.0,0.27450980392156865,0.0,1.0,16.0,16.0,0.008316008316008316,26.0,16.0,6.0,26.0,27.0,0.0,0,11.0,441.0,14.0,0,0.0,16.0,6.0,0.0,2.0,3756.0,628.0,3.0,3.0,10.0,0.0,0.0,60.0,5.0,20.0,14.0,6045.0,20.0,19.0,0.0,19.0,,,0.0,19.0,15.0,21.0,39.0,16.0,4.0,,0
2233569811373,1.0,8.0,0.5232558139534884,1.0,0.0,18.0,12.0,0.00847457627118644,63.0,1.0,0.0,55.0,30.0,185.0,0,18.0,959.0,13.0,0,0.6497576989213694,19.0,8.0,0.0,0.0,340.0,0.0,40.0,0.0,7.0,1.0,3.0,75.0,5.0,24.0,18.0,5230.0,36.0,12.0,0.0,31.0,0.0,0.0,0.0,18.0,24.0,21.0,146.0,2.0,0.0,,0
2233594673344,1.0,20.0,0.19298245614035087,2.0,0.0,40.0,24.0,0.027522935779816515,165.0,16.0,21.0,148.0,54.0,1060.0,0,58.0,6322.0,17.0,0,0.0,61.0,38.0,0.0,6.0,17766.0,8482.0,116.0,16.0,36.0,0.0,2.0,90.0,17.0,70.0,21.0,12453.0,75.0,23.0,0.0,40.0,0.0,0.0,10.0,25.0,28.0,30.0,350.0,17.0,10.0,,0
2233614531201,1.0,42.0,0.07446808510638298,3.0,4.0,36.0,27.0,0.005917159763313609,167.0,21.0,28.0,145.0,42.0,1251.0,0,59.0,2859.0,17.0,0,42.84707491950499,53.0,30.0,1.0,10.0,18413.0,12181.0,13.0,16.0,39.0,0.0,7.0,154.0,20.0,64.0,22.0,11937.0,72.0,43.0,0.0,37.0,,0.0,0.0,24.0,27.0,29.0,302.0,22.0,8.0,,0
2233617715831,1.0,,0.0,1.0,0.0,15.0,19.0,0.010416666666666666,57.0,,,46.0,24.0,0.0,0,25.0,1116.0,14.0,0,13.975426621160407,33.0,4.0,0.0,,3038.0,,49.0,6.0,11.0,1.0,0.0,66.0,7.0,33.0,15.0,6403.0,23.0,15.0,0.0,33.0,,,,22.0,20.0,27.0,88.0,13.0,1.0,,0
2233630983134,1.0,29.0,0.08620689655172414,4.0,1.0,36.0,27.0,0.015789473684210527,242.0,19.0,26.0,217.0,26.0,0.0,0,28.0,5339.0,14.0,0,25.9954454751786,38.0,5.0,3.0,4.0,7982.0,44947.0,174.0,7.0,28.0,2.0,0.0,68.0,16.0,39.0,17.0,7872.0,34.0,22.0,0.0,36.0,,,0.0,21.0,28.0,27.0,316.0,20.0,4.0,,0
2233631323955,3.0,2.0,0.06666666666666668,2.0,1.0,15.0,15.0,0.018518518518518517,35.0,14.0,5.0,33.0,10.0,802.0,0,14.0,4552.0,16.0,0,0.0,15.0,4.0,0.0,1.0,10661.0,811.0,154.0,3.0,11.0,1.0,1.0,71.0,4.0,17.0,17.0,3916.0,17.0,25.0,0.0,20.0,0.0,0.0,0.0,21.0,16.0,24.0,99.0,8.0,1.0,,0
2233635575269,1.0,1.0,0.0,2.0,0.0,23.0,22.0,0.018867924528301886,61.0,1.0,0.0,55.0,24.0,0.0,0,54.0,219.0,20.0,0,4.23170909090909,52.0,17.0,0.0,0.0,5938.0,0.0,3.0,6.0,22.0,1.0,0.0,188.0,5.0,66.0,21.0,6089.0,73.0,27.0,0.0,57.0,0.0,0.0,0.0,28.0,6.0,30.0,127.0,18.0,5.0,,0
2233637314782,1.0,0.0,0.028571428571428567,2.0,1.0,21.0,19.0,0.005141388174807198,46.0,10.0,0.0,43.0,56.0,0.0,0,34.0,896.0,20.0,0,0.0,34.0,11.0,0.0,0.0,6158.0,0.0,93.0,4.0,15.0,0.0,2.0,127.0,8.0,34.0,21.0,10528.0,42.0,28.0,0.0,59.0,0.0,0.0,1.0,27.0,20.0,28.0,120.0,16.0,2.0,,0
2233637942176,6.0,125.0,0.03954802259887006,8.0,5.0,104.0,29.0,0.007874015748031496,325.0,20.0,27.0,308.0,88.0,503.0,0,157.0,39502.0,22.0,0,0.0,157.0,29.0,4.0,6.0,53292.0,23128.0,315.0,45.0,73.0,2.0,2.0,222.0,50.0,220.0,20.0,31737.0,206.0,23.0,0.0,97.0,,0.0,1.0,29.0,30.0,30.0,541.0,20.0,33.0,,0
2233638234648,2.0,71.0,0.0,14.0,6.0,18.0,23.0,0.04,87.0,19.0,22.0,80.0,28.0,0.0,0,24.0,2095.0,17.0,0,67.98231056806783,30.0,5.0,0.0,3.0,5237.0,5372.0,204.0,6.0,19.0,1.0,8.0,96.0,10.0,35.0,18.0,11092.0,38.0,25.0,0.0,37.0,,0.0,13.0,24.0,27.0,30.0,157.0,21.0,2.0,,0
2233639885753,1.0,2.0,0.012195121951219513,2.0,0.0,37.0,20.0,0.0,65.0,5.0,5.0,61.0,43.0,0.0,0,36.0,11607.0,21.0,1,91.69072164948452,45.0,7.0,0.0,1.0,2669.0,903.0,8.0,7.0,21.0,0.0,0.0,116.0,13.0,46.0,20.0,12507.0,44.0,25.0,0.0,45.0,0.0,0.0,0.0,29.0,25.0,28.0,128.0,18.0,3.0,,0
2233650027507,0.0,97.0,0.057142857142857134,1.0,0.0,25.0,30.0,0.02197802197802198,151.0,21.0,29.0,139.0,63.0,0.0,0,32.0,7270.0,21.0,0,213.91008427543682,33.0,2.0,0.0,7.0,11448.0,9449.0,150.0,13.0,18.0,0.0,1.0,259.0,19.0,38.0,21.0,25964.0,39.0,72.0,0.0,50.0,,0.0,1.0,30.0,25.0,30.0,296.0,21.0,6.0,,0
2233659485777,1.0,25.0,0.6956521739130435,0.0,2.0,27.0,21.0,0.009569377990430622,66.0,12.0,20.0,58.0,26.0,0.0,0,24.0,1938.0,20.0,0,0.0,23.0,1.0,0.0,2.0,3984.0,2664.0,7.0,5.0,13.0,0.0,2.0,68.0,5.0,24.0,18.0,3526.0,52.0,9.0,0.0,36.0,0.0,,3.0,25.0,28.0,29.0,156.0,14.0,3.0,,0
2233662329092,1.0,11.0,0.1527777777777778,0.0,0.0,13.0,26.0,0.07530120481927711,54.0,10.0,11.0,37.0,49.0,0.0,0,50.0,5552.0,20.0,0,8.554448215710403,48.0,9.0,0.0,3.0,3896.0,5779.0,40.0,11.0,20.0,0.0,1.0,139.0,25.0,67.0,22.0,15352.0,62.0,16.0,0.0,53.0,,0.0,0.0,26.0,19.0,30.0,128.0,17.0,2.0,,0
2233663181916,1.0,37.0,0.01818181818181818,1.0,0.0,38.0,29.0,0.013157894736842105,137.0,19.0,24.0,106.0,27.0,0.0,0,48.0,6622.0,22.0,0,0.7492360596497948,56.0,21.0,0.0,5.0,21901.0,4484.0,176.0,16.0,35.0,1.0,1.0,253.0,13.0,68.0,21.0,11367.0,64.0,52.0,0.0,70.0,,0.0,1.0,30.0,27.0,30.0,200.0,21.0,14.0,,0
2233666325678,1.0,27.0,0.25,2.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,39.0,0.0,0,1.0,6375.0,6.0,0,105.01295250747259,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,2.0,25.0,8.0,0.0,1.0,10096.0,0.0,6.0,0.0,10.0,,,1.0,8.0,11.0,14.0,1.0,0.0,0.0,,0
2233666325678,1.0,27.0,0.25,2.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,39.0,0.0,0,1.0,6375.0,6.0,0,105.01295250747259,0.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,2.0,25.0,8.0,0.0,1.0,10096.0,0.0,6.0,0.0,10.0,,,1.0,8.0,11.0,14.0,1.0,0.0,0.0,,0
2233694953764,5.0,38.0,0.21052631578947367,2.0,0.0,51.0,28.0,0.02531645569620253,278.0,20.0,26.0,240.0,48.0,0.0,0,61.0,1859.0,20.0,0,0.0,67.0,62.0,0.0,5.0,13837.0,4404.0,258.0,6.0,48.0,1.0,1.0,126.0,2.0,82.0,21.0,6371.0,68.0,27.0,0.0,63.0,,,0.0,28.0,26.0,30.0,406.0,20.0,8.0,,0
2233704469654,6.0,54.0,0.7164179104477612,16.0,1.0,20.0,30.0,0.0,86.0,21.0,26.0,89.0,17.0,287.0,0,21.0,2041.0,20.0,0,59.23431683818699,20.0,7.0,0.0,3.0,6084.0,3139.0,158.0,1.0,15.0,4.0,2.0,110.0,6.0,26.0,18.0,3594.0,25.0,18.0,257.0,27.0,,,3.0,28.0,29.0,30.0,130.0,20.0,4.0,,0
2233704469654,6.0,54.0,0.7014925373134329,16.0,1.0,20.0,30.0,0.0,86.0,21.0,26.0,89.0,17.0,287.0,0,21.0,2041.0,20.0,0,182.30052550908687,20.0,7.0,0.0,3.0,6084.0,3139.0,2.0,1.0,15.0,4.0,2.0,110.0,6.0,26.0,18.0,3594.0,25.0,18.0,257.0,27.0,,,3.0,28.0,29.0,30.0,130.0,20.0,4.0,,0
2233704469654,6.0,54.0,0.7014925373134329,16.0,1.0,20.0,30.0,0.0,86.0,21.0,26.0,89.0,17.0,287.0,0,21.0,2041.0,20.0,0,182.30052550908687,20.0,7.0,0.0,3.0,6084.0,3139.0,39.0,1.0,15.0,4.0,2.0,110.0,6.0,26.0,18.0,3594.0,25.0,18.0,257.0,27.0,0.0,,3.0,28.0,29.0,30.0,130.0,20.0,4.0,,0
2233707139143,0.0,23.0,0.24489795918367346,0.0,0.0,64.0,23.0,0.02631578947368421,148.0,15.0,9.0,96.0,27.0,0.0,0,25.0,3637.0,19.0,0,39.56071515249575,50.0,15.0,0.0,2.0,3173.0,471.0,55.0,3.0,30.0,0.0,0.0,103.0,4.0,70.0,18.0,4438.0,32.0,18.0,0.0,58.0,,,0.0,25.0,26.0,28.0,178.0,18.0,0.0,,0
2233707139143,0.0,23.0,0.25,0.0,0.0,64.0,23.0,0.0,148.0,15.0,9.0,96.0,27.0,0.0,0,25.0,3637.0,19.0,0,40.05487413036797,50.0,15.0,0.0,2.0,3173.0,471.0,47.0,3.0,30.0,0.0,0.0,103.0,4.0,70.0,18.0,4438.0,32.0,18.0,0.0,58.0,,,0.0,25.0,26.0,28.0,178.0,18.0,0.0,,0
2233717361326,5.0,44.0,0.06395348837209303,0.0,1.0,48.0,19.0,0.022727272727272728,93.0,9.0,2.0,84.0,47.0,0.0,0,81.0,8910.0,16.0,0,5.6042992353350085,65.0,18.0,0.0,2.0,2819.0,2062.0,12.0,19.0,30.0,0.0,5.0,97.0,26.0,78.0,19.0,11863.0,64.0,10.0,0.0,63.0,,0.0,1.0,23.0,30.0,27.0,209.0,5.0,3.0,,0
2233722415748,2.0,95.0,0.03448275862068965,5.0,1.0,39.0,30.0,0.0,141.0,21.0,22.0,118.0,78.0,0.0,0,74.0,10811.0,22.0,0,80.20776743874184,73.0,14.0,0.0,11.0,21693.0,8834.0,265.0,21.0,47.0,3.0,3.0,324.0,18.0,78.0,22.0,21965.0,72.0,68.0,0.0,120.0,,0.0,0.0,30.0,30.0,30.0,282.0,21.0,13.0,,0
2233725457176,1.0,45.0,0.08333333333333333,3.0,0.0,32.0,29.0,0.02083333333333333,215.0,22.0,28.0,198.0,69.0,0.0,0,30.0,6837.0,22.0,0,0.0,39.0,27.0,0.0,9.0,17795.0,12387.0,24.0,18.0,22.0,1.0,2.0,272.0,20.0,42.0,22.0,16556.0,46.0,73.0,0.0,78.0,,,2.0,30.0,27.0,30.0,361.0,22.0,13.0,,0
2233728259822,2.0,,0.15625,1.0,0.0,9.0,11.0,0.0,17.0,,,14.0,14.0,0.0,0,17.0,1001.0,13.0,0,13.135670624604792,13.0,4.0,0.0,,908.0,,189.0,2.0,12.0,0.0,0.0,50.0,4.0,15.0,19.0,1594.0,18.0,11.0,0.0,22.0,0.0,0.0,,20.0,14.0,24.0,35.0,7.0,1.0,,0
2233728259822,2.0,,0.25,1.0,0.0,9.0,11.0,0.0,17.0,,,14.0,14.0,0.0,0,17.0,1001.0,13.0,0,13.135670624604792,13.0,4.0,0.0,,908.0,,278.0,2.0,12.0,0.0,0.0,50.0,4.0,15.0,19.0,1594.0,18.0,11.0,0.0,22.0,0.0,0.0,,20.0,14.0,24.0,35.0,7.0,1.0,,0
2233745865341,0.0,,0.1,0.0,0.0,17.0,16.0,0.008385744234800839,28.0,,,22.0,19.0,0.0,0,32.0,2167.0,20.0,0,0.0,31.0,13.0,0.0,,767.0,,209.0,5.0,25.0,0.0,0.0,90.0,8.0,36.0,19.0,9029.0,42.0,16.0,0.0,31.0,,0.0,,28.0,10.0,29.0,81.0,6.0,0.0,,0
2233746068352,0.0,6.0,0.6428571428571429,0.0,1.0,18.0,13.0,0.0,56.0,17.0,13.0,48.0,23.0,0.0,0,21.0,337.0,17.0,0,43.903424533429956,21.0,,0.0,1.0,3109.0,954.0,6.0,8.0,15.0,0.0,0.0,69.0,7.0,28.0,18.0,5053.0,44.0,16.0,0.0,26.0,,0.0,0.0,25.0,17.0,30.0,116.0,16.0,2.0,,0
2233746516720,3.0,9.0,0.03571428571428571,4.0,0.0,29.0,21.0,0.016355140186915886,74.0,17.0,20.0,58.0,51.0,0.0,0,97.0,3482.0,19.0,0,9.229463143860027,70.0,18.0,0.0,3.0,1848.0,2164.0,94.0,9.0,60.0,1.0,2.0,214.0,3.0,89.0,21.0,12374.0,124.0,41.0,0.0,55.0,,0.0,0.0,29.0,8.0,30.0,368.0,14.0,1.0,,0
2233747967886,1.0,20.0,0.16,1.0,3.0,12.0,22.0,0.04395604395604396,82.0,20.0,23.0,69.0,33.0,0.0,0,19.0,8416.0,17.0,0,47.64473625307768,19.0,5.0,0.0,3.0,3004.0,3029.0,304.0,6.0,10.0,1.0,3.0,47.0,8.0,19.0,17.0,14938.0,19.0,6.0,0.0,22.0,,,4.0,21.0,28.0,28.0,118.0,14.0,4.0,,0
2233753448973,1.0,9.0,0.32142857142857145,1.0,1.0,16.0,25.0,0.0,46.0,20.0,12.0,37.0,22.0,0.0,0,21.0,572.0,21.0,0,0.0,24.0,5.0,0.0,3.0,5349.0,773.0,114.0,6.0,13.0,0.0,3.0,119.0,3.0,30.0,22.0,4918.0,29.0,23.0,0.0,35.0,0.0,0.0,4.0,29.0,13.0,30.0,95.0,20.0,3.0,,0
2233794400361,1.0,28.0,0.2727272727272727,4.0,2.0,20.0,28.0,0.0,95.0,22.0,20.0,72.0,26.0,0.0,0,22.0,3248.0,20.0,0,134.5354243471949,18.0,10.0,0.0,5.0,2882.0,4609.0,18.0,5.0,23.0,0.0,2.0,113.0,8.0,33.0,21.0,10947.0,42.0,39.0,0.0,29.0,,,2.0,30.0,27.0,30.0,138.0,19.0,3.0,,0
2233797242579,3.0,1.0,0.3548387096774194,21.0,0.0,13.0,12.0,0.0,29.0,19.0,5.0,22.0,19.0,0.0,0,23.0,862.0,20.0,0,19.47262809273329,14.0,4.0,0.0,2.0,1150.0,247.0,30.0,4.0,23.0,0.0,0.0,106.0,2.0,21.0,21.0,5324.0,25.0,18.0,0.0,28.0,,0.0,0.0,25.0,12.0,29.0,91.0,8.0,1.0,,0
2233797678709,2.0,127.0,0.4039735099337749,0.0,5.0,31.0,30.0,0.011111111111111113,267.0,22.0,29.0,213.0,30.0,0.0,0,33.0,8453.0,22.0,0,820.8862706840268,31.0,22.0,0.0,6.0,21826.0,15807.0,104.0,7.0,25.0,0.0,2.0,283.0,15.0,33.0,22.0,27082.0,37.0,58.0,0.0,47.0,0.0,,1.0,30.0,29.0,30.0,386.0,20.0,5.0,,0
2233797678709,2.0,127.0,0.4039735099337749,0.0,5.0,31.0,30.0,0.010869565217391304,267.0,22.0,29.0,213.0,30.0,0.0,0,33.0,8453.0,22.0,0,820.8862706840268,31.0,22.0,0.0,6.0,21826.0,15807.0,178.0,7.0,25.0,0.0,2.0,283.0,15.0,33.0,22.0,27082.0,37.0,58.0,0.0,47.0,0.0,,1.0,30.0,29.0,30.0,386.0,20.0,5.0,,0
2233801217092,0.0,14.0,0.028169014084507043,0.0,0.0,41.0,20.0,0.006172839506172839,118.0,22.0,23.0,113.0,39.0,0.0,0,46.0,2069.0,21.0,0,48.218510786360476,49.0,19.0,0.0,10.0,15706.0,7131.0,479.0,23.0,28.0,0.0,0.0,118.0,14.0,50.0,22.0,10207.0,62.0,19.0,0.0,45.0,,0.0,0.0,28.0,20.0,30.0,252.0,21.0,16.0,,0
2233801445872,0.0,,0.3333333333333333,0.0,0.0,103.0,28.0,0.0,201.0,,,131.0,34.0,0.0,0,87.0,810.0,21.0,0,0.0,126.0,39.0,0.0,,7593.0,,280.0,4.0,68.0,0.0,0.0,205.0,6.0,154.0,21.0,5713.0,104.0,45.0,0.0,206.0,,0.0,,30.0,5.0,30.0,286.0,20.0,4.0,,1
2233809800953,0.0,2.0,0.16666666666666666,0.0,2.0,9.0,13.0,0.021352313167259787,29.0,8.0,1.0,22.0,41.0,0.0,0,18.0,2103.0,20.0,0,50.528920436728534,21.0,28.0,0.0,1.0,623.0,195.0,22.0,5.0,9.0,0.0,0.0,105.0,8.0,26.0,19.0,14465.0,23.0,14.0,0.0,38.0,0.0,0.0,0.0,25.0,14.0,30.0,63.0,7.0,0.0,,0
2233815164640,10.0,139.0,0.5409836065573771,9.0,6.0,45.0,30.0,0.0,434.0,22.0,28.0,393.0,48.0,0.0,0,49.0,489.0,21.0,0,0.0,54.0,34.0,0.0,11.0,27626.0,14086.0,57.0,10.0,35.0,5.0,3.0,368.0,15.0,63.0,22.0,19678.0,52.0,108.0,0.0,70.0,,,6.0,30.0,28.0,30.0,660.0,22.0,15.0,,0
2233816198363,0.0,7.0,0.02564102564102564,0.0,0.0,27.0,15.0,0.009009009009009007,83.0,12.0,7.0,75.0,10.0,0.0,0,32.0,731.0,19.0,0,13.055577498166224,27.0,15.0,0.0,2.0,6264.0,446.0,0.0,2.0,26.0,0.0,0.0,115.0,1.0,30.0,18.0,2976.0,40.0,35.0,0.0,25.0,,,0.0,27.0,15.0,28.0,144.0,17.0,5.0,,0
2233819596285,0.0,55.0,0.40384615384615385,0.0,2.0,9.0,27.0,0.0,20.0,6.0,12.0,20.0,17.0,0.0,0,6.0,3486.0,20.0,0,0.0,13.0,16.0,0.0,1.0,9237.0,9116.0,695.0,7.0,10.0,0.0,1.0,90.0,4.0,26.0,18.0,5755.0,24.0,11.0,0.0,25.0,,0.0,1.0,26.0,28.0,30.0,27.0,13.0,4.0,,0
2233819725595,0.0,,0.4615384615384616,0.0,0.0,8.0,14.0,0.06,30.0,,,22.0,33.0,0.0,0,13.0,273.0,14.0,0,53.51698397479797,12.0,5.0,0.0,,383.0,,23.0,1.0,10.0,0.0,0.0,50.0,5.0,17.0,14.0,4540.0,22.0,10.0,0.0,18.0,,,,18.0,13.0,27.0,43.0,6.0,0.0,,0
2233819938174,9.0,47.0,0.16091954022988506,10.0,5.0,31.0,27.0,0.0,134.0,22.0,26.0,121.0,30.0,0.0,0,32.0,7706.0,21.0,0,27.67431354707488,37.0,1.0,1.0,5.0,15755.0,15179.0,0.0,10.0,16.0,3.0,3.0,179.0,10.0,37.0,22.0,20303.0,33.0,43.0,1566.0,39.0,,0.5,4.0,30.0,29.0,30.0,291.0,19.0,6.0,,0
2233819938174,9.0,47.0,0.16091954022988506,10.0,5.0,31.0,27.0,0.0053475935828877,134.0,22.0,26.0,121.0,30.0,0.0,0,32.0,7706.0,21.0,0,27.67431354707488,37.0,1.0,1.0,5.0,15755.0,15179.0,6.0,10.0,16.0,3.0,3.0,179.0,10.0,37.0,22.0,20303.0,33.0,43.0,1566.0,39.0,,0.5,4.0,30.0,29.0,30.0,291.0,19.0,6.0,,0
2233827887358,0.0,8.0,0.5454545454545454,0.0,0.0,9.0,14.0,0.008064516129032258,24.0,6.0,2.0,16.0,4.0,0.0,0,11.0,0.0,17.0,0,52.743674515889616,11.0,2.0,0.0,1.0,1035.0,85.0,65.0,1.0,9.0,0.0,1.0,58.0,2.0,13.0,14.0,2739.0,13.0,5.0,0.0,13.0,,0.0,0.0,20.0,16.0,25.0,35.0,9.0,0.0,,0
2233829668323,4.0,94.0,0.027210884353741496,3.0,4.0,50.0,30.0,0.11904761904761905,276.0,21.0,30.0,245.0,83.0,0.0,0,86.0,7134.0,22.0,0,53.33698611276262,85.0,31.0,0.0,12.0,38848.0,18808.0,3.0,22.0,41.0,0.0,9.0,533.0,24.0,96.0,21.0,26555.0,102.0,80.0,359.0,140.0,,0.0,11.0,30.0,30.0,30.0,618.0,21.0,27.0,,0
2233835200531,0.0,2.0,0.17391304347826084,1.0,1.0,10.0,6.0,0.0,20.0,7.0,5.0,18.0,24.0,0.0,0,21.0,1833.0,12.0,0,46.906194690265494,21.0,10.0,0.0,2.0,1008.0,1033.0,253.0,2.0,11.0,0.0,2.0,42.0,6.0,26.0,14.0,5912.0,25.0,3.0,0.0,17.0,,0.0,1.0,14.0,7.0,20.0,66.0,4.0,1.0,,0
2233835200531,0.0,2.0,0.17391304347826084,1.0,1.0,10.0,6.0,0.0,20.0,7.0,5.0,18.0,24.0,0.0,0,21.0,1833.0,12.0,0,46.906194690265494,21.0,10.0,0.0,2.0,1008.0,1033.0,257.0,2.0,11.0,0.0,2.0,42.0,6.0,26.0,14.0,5912.0,25.0,3.0,0.0,17.0,,0.0,1.0,14.0,7.0,20.0,66.0,4.0,1.0,,0
2233856552921,1.0,3.0,0.125,1.0,0.0,18.0,10.0,0.013157894736842105,30.0,7.0,7.0,28.0,15.0,0.0,0,23.0,489.0,21.0,0,44.86451612903226,30.0,11.0,0.0,0.0,13116.0,3829.0,209.0,8.0,6.0,0.0,1.0,120.0,2.0,33.0,20.0,2256.0,39.0,24.0,0.0,54.0,,,0.0,29.0,8.0,30.0,60.0,14.0,8.0,,1
2233860607856,6.0,96.0,0.04672897196261682,2.0,3.0,37.0,30.0,0.015789473684210527,217.0,21.0,29.0,198.0,27.0,0.0,0,36.0,1632.0,20.0,0,125.06239656838731,51.0,16.0,0.0,5.0,13886.0,10669.0,0.0,21.0,16.0,0.0,2.0,163.0,8.0,58.0,21.0,7588.0,51.0,42.0,0.0,39.0,,0.0,0.0,29.0,30.0,30.0,300.0,21.0,7.0,,0
2233871651579,0.0,47.0,0.4,0.0,0.0,20.0,29.0,0.0,105.0,22.0,26.0,98.0,22.0,0.0,0,27.0,7848.0,20.0,0,14.562800875273526,35.0,6.0,0.0,2.0,7258.0,9744.0,5.0,5.0,22.0,0.0,1.0,147.0,5.0,39.0,22.0,8716.0,36.0,45.0,0.0,36.0,0.0,,1.0,29.0,29.0,30.0,182.0,20.0,6.0,,0
2233873967458,2.0,10.0,0.3333333333333333,2.0,0.0,18.0,12.0,0.02985074626865672,42.0,12.0,7.0,39.0,27.0,0.0,0,17.0,483.0,17.0,0,3.440044680256912,22.0,,0.0,2.0,1463.0,388.0,500.0,5.0,15.0,1.0,0.0,77.0,8.0,26.0,20.0,5917.0,27.0,18.0,0.0,17.0,,,0.0,26.0,7.0,30.0,108.0,11.0,0.0,,0
2233876112645,0.0,6.0,0.09302325581395347,2.0,0.0,14.0,20.0,0.0,43.0,19.0,11.0,35.0,25.0,582.0,0,21.0,2880.0,18.0,0,29.54815856644268,23.0,14.0,0.0,1.0,3916.0,4751.0,346.0,2.0,8.0,0.0,0.0,68.0,8.0,29.0,22.0,9952.0,25.0,19.0,0.0,14.0,0.0,0.0,0.0,26.0,26.0,28.0,97.0,16.0,2.0,,0
2233879385068,0.0,90.0,0.03571428571428571,2.0,1.0,46.0,30.0,0.013215859030837005,195.0,21.0,25.0,181.0,79.0,0.0,0,66.0,5702.0,22.0,0,22.054962023203405,72.0,38.0,0.0,9.0,12946.0,4491.0,0.0,11.0,33.0,0.0,3.0,260.0,22.0,78.0,21.0,18491.0,63.0,52.0,0.0,89.0,,0.0,1.0,30.0,20.0,30.0,419.0,19.0,5.0,,0
2233880200258,1.0,41.0,0.06,1.0,0.0,49.0,29.0,0.016129032258064516,179.0,21.0,21.0,142.0,46.0,0.0,0,64.0,475.0,21.0,0,0.0,62.0,7.0,0.0,2.0,3240.0,1709.0,250.0,2.0,30.0,0.0,1.0,186.0,0.0,68.0,21.0,10263.0,69.0,42.0,0.0,66.0,,0.0,0.0,30.0,27.0,30.0,379.0,19.0,0.0,,0
2233887316460,0.0,64.0,0.0,0.0,0.0,39.0,28.0,0.15959252971137522,158.0,21.0,27.0,129.0,46.0,0.0,0,59.0,6472.0,18.0,0,0.0,69.0,14.0,0.0,4.0,9254.0,4924.0,648.0,12.0,35.0,0.0,1.0,164.0,14.0,77.0,22.0,13087.0,58.0,39.0,0.0,54.0,0.0,0.0,1.0,27.0,29.0,29.0,225.0,20.0,6.0,,0
2233888531873,4.0,8.0,0.5675675675675675,5.0,0.0,9.0,11.0,0.0,24.0,8.0,4.0,18.0,32.0,0.0,0,39.0,15063.0,18.0,0,0.0,28.0,9.0,0.0,3.0,467.0,111.0,5.0,5.0,19.0,1.0,2.0,176.0,3.0,43.0,13.0,17288.0,73.0,49.0,0.0,37.0,,,0.0,26.0,16.0,28.0,102.0,6.0,0.0,,0
